Step,Run,Strategy,N_INIT,Item,Cost,Source,TestType
1,0,unif,0,pe pi kE te kE,9.046576440325474,LEARNER,BroadTest
1,0,unif,0,ta ti ta tE,8.755052330883021,LEARNER,BroadTest
1,0,unif,0,ta pE ki te,8.353429259765528,LEARNER,BroadTest
1,0,unif,0,ta ka pa te,1.920755228431053,LEARNER,BroadTest
1,0,unif,0,kI te te pE,10.189934043576653,LEARNER,BroadTest
1,0,unif,0,pe pi pe tI,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,kE ti pI tI ke,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,ta pa kE pa,5.2893164280832945,LEARNER,BroadTest
1,0,unif,0,ta pI pI ki,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,kE pa ki ki,8.40201661133927,LEARNER,BroadTest
1,0,unif,0,pE ti kI pa,10.980255927284082,LEARNER,BroadTest
1,0,unif,0,tE ta pI pi,10.980255927284084,LEARNER,BroadTest
1,0,unif,0,ka tI pI ti,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,te ta ki pE kI,12.415137639977717,LEARNER,BroadTest
1,0,unif,0,ti tE pI pE ta ke kE ti pe,13.947194055818832,LEARNER,BroadTest
1,0,unif,0,pI ka tE pa,7.964730447175592,LEARNER,BroadTest
1,0,unif,0,pe ke pa pI,6.9185475470718965,LEARNER,BroadTest
1,0,unif,0,pi tI kE ka,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,te ke ki kE,6.273987718085692,LEARNER,BroadTest
1,0,unif,0,ka ke ti pI,6.273987718085692,LEARNER,BroadTest
1,0,unif,0,ti te pE ke,8.900814385604248,LEARNER,BroadTest
1,0,unif,0,pI tE tI ke,10.141346692002912,LEARNER,BroadTest
1,0,unif,0,tI ta ta pE kE,10.834493872562856,LEARNER,BroadTest
1,0,unif,0,tI tI ka te,12.269375585256489,LEARNER,BroadTest
1,0,unif,0,pE tI ka pa ta,8.900814385604248,LEARNER,BroadTest
1,0,unif,0,kE ta tI pI pE ki ki,13.947194055818832,LEARNER,BroadTest
1,0,unif,0,tI pe tI pi,10.238521395150396,LEARNER,BroadTest
1,0,unif,0,pi pE te tE,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,pE pe ka ti ka,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,ke tE ke ki pi kI tE,11.12601798200531,LEARNER,BroadTest
1,0,unif,0,ta pi pi ka ta,9.143751143472958,LEARNER,BroadTest
1,0,unif,0,kE tI te pE pa,11.673403107844027,LEARNER,BroadTest
1,0,unif,0,ta pi pi kE ta,11.12601798200531,LEARNER,BroadTest
1,0,unif,0,kE kE tE te te kE,8.15907985347056,LEARNER,BroadTest
1,0,unif,0,tI ke pi tI ki pe,11.028843278857826,LEARNER,BroadTest
1,0,unif,0,kE tE te ta ka,8.207667205044302,LEARNER,BroadTest
1,0,unif,0,pe ka pe pe kI,7.757456782353067,LEARNER,BroadTest
1,0,unif,0,kE ti te ki,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,ta kE pa ta tE,5.982463608643241,LEARNER,BroadTest
1,0,unif,0,tI pe pI ti,10.238521395150396,LEARNER,BroadTest
1,0,unif,0,ki pi pe kI pE kI pI,11.67340310784403,LEARNER,BroadTest
1,0,unif,0,tE pI pi ke,9.593961566164193,LEARNER,BroadTest
1,0,unif,0,pE pe tI pE ta ki,12.512312343125199,LEARNER,BroadTest
1,0,unif,0,ki tE ka tI pa ki ki,13.947194055818832,LEARNER,BroadTest
1,0,unif,0,ti kE ka ki ti,11.867752514138996,LEARNER,BroadTest
1,0,unif,0,pe ki ke pa,5.62942788909949,LEARNER,BroadTest
1,0,unif,0,tE pi tI pI,8.207667205044302,LEARNER,BroadTest
1,0,unif,0,kE pi ke ka ta,8.40201661133927,LEARNER,BroadTest
1,0,unif,0,ki ta ti kI,11.624815756270285,LEARNER,BroadTest
1,0,unif,0,pI ta ta tI,9.448199511442967,LEARNER,BroadTest
1,0,unif,0,ki ke ti pi pE,8.256254556618044,LEARNER,BroadTest
1,0,unif,0,kE kE pE tE,5.885288905495757,LEARNER,BroadTest
1,0,unif,0,te ti tI ti ta,11.077430630431568,LEARNER,BroadTest
1,0,unif,0,ta tI pe kE,10.883081224136598,LEARNER,BroadTest
1,0,unif,0,ki kI te tE,10.93166857571034,LEARNER,BroadTest
1,0,unif,0,pe ke tE ke ki,6.322575069659434,LEARNER,BroadTest
1,0,unif,0,ta kI te te pa,10.335696098297879,LEARNER,BroadTest
1,0,unif,0,ta te te kI pa,9.046576440325474,LEARNER,BroadTest
1,0,unif,0,tE kI ka pi,10.883081224136598,LEARNER,BroadTest
1,0,unif,0,pi kI ta tE pE,13.011110117390178,LEARNER,BroadTest
1,0,unif,0,pI te ka pa pa,8.755052330883021,LEARNER,BroadTest
1,0,unif,0,pI ki ka ti kI,15.090551659070012,LEARNER,BroadTest
1,0,unif,0,ka kI pE pe,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,kE ta ke ki,5.678015240673231,LEARNER,BroadTest
1,0,unif,0,te ke pI ta pe,9.143751143472958,LEARNER,BroadTest
1,0,unif,0,kI ti ta kE ti,12.366550288403973,LEARNER,BroadTest
1,0,unif,0,kE ka kI ta pi kI,13.108284820537662,LEARNER,BroadTest
1,0,unif,0,ta pa tI kE,9.545374214590451,LEARNER,BroadTest
1,0,unif,0,kE ta tI kE pe,11.67340310784403,LEARNER,BroadTest
1,0,unif,0,pi pi ki ke,5.386491131230779,LEARNER,BroadTest
1,0,unif,0,tE ti ki ka,9.642548917737935,LEARNER,BroadTest
1,0,unif,0,ka kI ka ke,8.110492501896818,LEARNER,BroadTest
1,0,unif,0,tI tI ka pI ke te,15.880873542777442,LEARNER,BroadTest
1,0,unif,0,pI ke ti,6.8699601954981535,LEARNER,BroadTest
1,0,unif,0,kI pI pe kI,12.269375585256489,LEARNER,BroadTest
1,0,unif,0,tE kI ti kI,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,kI te ke tI,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,ka ta pi pE,8.256254556618044,LEARNER,BroadTest
1,0,unif,0,ti kI tI pe ti,10.384283449871623,LEARNER,BroadTest
1,0,unif,0,kE ki tE kE,10.980255927284082,LEARNER,BroadTest
1,0,unif,0,ti kI pa ti pE ke,13.156872172111402,LEARNER,BroadTest
1,0,unif,0,pI ti ti kE tE pi ka,14.494579181657551,LEARNER,BroadTest
1,0,unif,0,ta te kE kI pe,11.077430630431568,LEARNER,BroadTest
1,0,unif,0,ki kI kI pI,7.320170618189389,LEARNER,BroadTest
1,0,unif,0,tE pi te ke ta,8.304841908191786,LEARNER,BroadTest
1,0,unif,0,pi ka te pa,6.675610789203185,LEARNER,BroadTest
1,0,unif,0,tI pI pi tE tE,12.913935414242692,LEARNER,BroadTest
1,0,unif,0,pe ka pi ta,6.724198140776927,LEARNER,BroadTest
1,0,unif,0,ka ka pI te ke,9.095163791899216,LEARNER,BroadTest
1,0,unif,0,pE pI kE pe,8.900814385604246,LEARNER,BroadTest
1,0,unif,0,ti ke ti te,4.839106005392059,LEARNER,BroadTest
1,0,unif,0,tE tI pa pe,10.287108746724138,LEARNER,BroadTest
1,0,unif,0,pi tE pI pi,10.931668575710342,LEARNER,BroadTest
1,0,unif,0,ta tI te pe,8.94940173717799,LEARNER,BroadTest
1,0,unif,0,pa tI ke pa,10.189934043576653,LEARNER,BroadTest
1,0,unif,0,tI tE ta pI,12.172200882109005,LEARNER,BroadTest
1,0,unif,0,ke pe kE tE,6.821372843924412,LEARNER,BroadTest
1,0,unif,0,ki tE ta ta,8.110492501896818,LEARNER,BroadTest
1,0,unif,0,pe pI pi ta,10.980255927284082,LEARNER,BroadTest
1,0,unif,0,te kI tI te,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,kI ki ka tI ke,13.607082594802637,LEARNER,BroadTest
1,0,unif,0,ti kI pI pe,10.189934043576653,LEARNER,BroadTest
1,0,unif,0,ta te ka ki tI,9.691136269311677,LEARNER,BroadTest
1,0,unif,0,pa te ke pI,6.273987718085693,LEARNER,BroadTest
1,0,unif,0,pa kE pE tI,7.417345321336873,LEARNER,BroadTest
1,0,unif,0,ka pi pE ka ti,9.593961566164193,LEARNER,BroadTest
1,0,unif,0,te ti ka tE,7.708869430779325,LEARNER,BroadTest
1,0,unif,0,ka pa pe pa,4.644756599097092,LEARNER,BroadTest
1,0,unif,0,te pe pE pI,6.9185475470718965,LEARNER,BroadTest
1,0,unif,0,ke pi ka tE,7.708869430779325,LEARNER,BroadTest
1,0,unif,0,pa kE pe ki ka,9.046576440325474,LEARNER,BroadTest
1,0,unif,0,kE pi pa tI pa,11.576228404696543,LEARNER,BroadTest
1,0,unif,0,pI pI tI ti ta,12.075026178961522,LEARNER,BroadTest
1,0,unif,0,ti tE ti te ta,10.384283449871623,LEARNER,BroadTest
1,0,unif,0,kI tI pe te,10.980255927284084,LEARNER,BroadTest
1,0,unif,0,ti pI pe kI,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,kE ki kE tI ka pI pE,15.090551659070012,LEARNER,BroadTest
1,0,unif,0,pE pi te ti,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,tI kE ke pe,8.852227034030506,LEARNER,BroadTest
1,0,unif,0,ta tI te ti kI,11.721990459417771,LEARNER,BroadTest
1,0,unif,0,pe ti pE kI ta pi,13.205459523685144,LEARNER,BroadTest
1,0,unif,0,pa tI te ki pE,11.72199045941777,LEARNER,BroadTest
1,0,unif,0,pa ka ta ta ka,0.38869881258993616,LEARNER,BroadTest
1,0,unif,0,pe pa pi pI,9.691136269311677,LEARNER,BroadTest
1,0,unif,0,te kE ti tI pe,10.432870801445365,LEARNER,BroadTest
1,0,unif,0,pI tI pa kE,13.558495243228895,LEARNER,BroadTest
1,0,unif,0,ti ti pE ki,9.691136269311677,LEARNER,BroadTest
1,0,unif,0,tI ki pa ki,12.269375585256489,LEARNER,BroadTest
1,0,unif,0,ka kI tE pI,10.09275934042917,LEARNER,BroadTest
1,0,unif,0,pa ti tI pI,8.852227034030506,LEARNER,BroadTest
1,0,unif,0,pE kI tE pa ka kI,12.366550288403973,LEARNER,BroadTest
1,0,unif,0,pi ke ti ke ke,4.887693356965801,LEARNER,BroadTest
1,0,unif,0,ki pa pi ka,7.271583266615647,LEARNER,BroadTest
1,0,unif,0,ta pE ti pi,7.01572225021938,LEARNER,BroadTest
1,0,unif,0,ka pi ki ta ta,9.143751143472958,LEARNER,BroadTest
1,0,unif,0,tI pa pe pI te,12.463724991551459,LEARNER,BroadTest
1,0,unif,0,kE pa pe pa,6.675610789203185,LEARNER,BroadTest
1,0,unif,0,kE pa kI ke,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,tE tE pE ti,6.8213728439244115,LEARNER,BroadTest
1,0,unif,0,pa pa kI pE tI,10.287108746724137,LEARNER,BroadTest
1,0,unif,0,ka pI tI te,11.576228404696543,LEARNER,BroadTest
1,0,unif,0,kI ka pI pE pi pE pe,15.139139010643754,LEARNER,BroadTest
1,0,unif,0,ka tE kE tI pI,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,pa ka tE ti,4.887693356965802,LEARNER,BroadTest
1,0,unif,0,ka ki pi te,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,kI pa pe pi,7.660282079205583,LEARNER,BroadTest
1,0,unif,0,ki kI ti pa,11.527641053122801,LEARNER,BroadTest
1,0,unif,0,ki pE pI tE,10.141346692002912,LEARNER,BroadTest
1,0,unif,0,pI ka ki pI,12.26937558525649,LEARNER,BroadTest
1,0,unif,0,te pe ta tE,6.22540036651195,LEARNER,BroadTest
1,0,unif,0,ti ka pi tI ta,12.31796293683023,LEARNER,BroadTest
1,0,unif,0,pa kE kE kI pi,9.593961566164191,LEARNER,BroadTest
1,0,unif,0,kI pa pe kI,10.287108746724137,LEARNER,BroadTest
1,0,unif,0,pa pE ke pI,7.611694727631841,LEARNER,BroadTest
1,0,unif,0,pe tE ka te ti kE,10.530045504592849,LEARNER,BroadTest
1,0,unif,0,kE ki ki pe pe ki te,7.660282079205583,LEARNER,BroadTest
1,0,unif,0,pI pE ta ki pi,12.512312343125199,LEARNER,BroadTest
1,0,unif,0,ke ke ti ki ka pa,7.112896953366864,LEARNER,BroadTest
1,0,unif,0,pI tE tI pa,10.737319169415374,LEARNER,BroadTest
1,0,unif,0,ki pi ta pi,9.691136269311675,LEARNER,BroadTest
1,0,unif,0,pi ke pE te,8.900814385604248,LEARNER,BroadTest
1,0,unif,0,pE ki kE tI ti,10.980255927284084,LEARNER,BroadTest
1,0,unif,0,ke kE pi pI,8.99798908875173,LEARNER,BroadTest
1,0,unif,0,pi ta ka te,6.772785492350669,LEARNER,BroadTest
1,0,unif,0,ke ke pe te,2.017929931578537,LEARNER,BroadTest
1,0,unif,0,te ta pI ka,8.755052330883021,LEARNER,BroadTest
1,0,unif,0,pE pa ti ti,8.40201661133927,LEARNER,BroadTest
1,0,unif,0,ka ki ta kI pa,9.351024808295483,LEARNER,BroadTest
1,0,unif,0,te pI kI pe,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,pE tE te ki pI,9.691136269311675,LEARNER,BroadTest
1,0,unif,0,pi pe pa pa,6.128225663364466,LEARNER,BroadTest
1,0,unif,0,ti te pI pi pI,10.980255927284084,LEARNER,BroadTest
1,0,unif,0,pa ti tI te tE,12.415137639977717,LEARNER,BroadTest
1,0,unif,0,tI tE tE ti pE te,10.980255927284082,LEARNER,BroadTest
1,0,unif,0,pe pE pI pe,9.642548917737935,LEARNER,BroadTest
1,0,unif,0,pi pE tI pE ki,10.287108746724138,LEARNER,BroadTest
1,0,unif,0,te ki kE pE,9.046576440325474,LEARNER,BroadTest
1,0,unif,0,tE pi tI pI ke tE,12.415137639977715,LEARNER,BroadTest
1,0,unif,0,ti pE ki pI,9.593961566164193,LEARNER,BroadTest
1,0,unif,0,pE pi pa tI,10.883081224136598,LEARNER,BroadTest
1,0,unif,0,te tI tE pi,8.997989088751732,LEARNER,BroadTest
1,0,unif,0,ki tE ki pE tI,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,te ka pi ka,6.724198140776927,LEARNER,BroadTest
1,0,unif,0,pa kI te ke ke,8.94940173717799,LEARNER,BroadTest
1,0,unif,0,kE ke pE kE,8.110492501896818,LEARNER,BroadTest
1,0,unif,0,ti ke ti tE,7.563107376058099,LEARNER,BroadTest
1,0,unif,0,ki kE kE ki,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,kE ki pa kI ka,11.576228404696543,LEARNER,BroadTest
1,0,unif,0,pE kE pE pe ka,8.110492501896818,LEARNER,BroadTest
1,0,unif,0,tI ka ti ta,9.30243745672174,LEARNER,BroadTest
1,0,unif,0,pI kI ki ti tE,11.527641053122801,LEARNER,BroadTest
1,0,unif,0,te pa pe tI,7.660282079205583,LEARNER,BroadTest
1,0,unif,0,ke ka ka ta ki tI ke,12.658074397846425,LEARNER,BroadTest
1,0,unif,0,ti te ke ke tI,7.611694727631841,LEARNER,BroadTest
1,0,unif,0,pa pa ki ka ta ki pa te,6.8213728439244115,LEARNER,BroadTest
1,0,unif,0,pe pI ki ki tI kI,8.949401737177988,LEARNER,BroadTest
1,0,unif,0,pI pI pa ka ti,13.108284820537662,LEARNER,BroadTest
1,0,unif,0,ta ta pi ta te kI,9.73972362088542,LEARNER,BroadTest
1,0,unif,0,pI ke kE tI ke,10.93166857571034,LEARNER,BroadTest
1,0,unif,0,ka kI pi te pE,11.673403107844027,LEARNER,BroadTest
1,0,unif,0,pi pE ti pa tE,13.108284820537662,LEARNER,BroadTest
1,0,unif,0,pE ki ke te,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,tI pi ka ti,12.269375585256489,LEARNER,BroadTest
1,0,unif,0,ka kE tI ka ke,10.287108746724137,LEARNER,BroadTest
1,0,unif,0,te pI ta ka,6.967134898645638,LEARNER,BroadTest
1,0,unif,0,tI ka ka pe tI,10.384283449871623,LEARNER,BroadTest
1,0,unif,0,te ti pe pa pi pa pe ti,8.499191314486755,LEARNER,BroadTest
1,0,unif,0,ki kI ti pe,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,pa pi pE te,9.593961566164191,LEARNER,BroadTest
1,0,unif,0,tE ta pi ka tI,10.834493872562856,LEARNER,BroadTest
1,0,unif,0,pe kI pE ke,8.353429259765528,LEARNER,BroadTest
1,0,unif,0,ki ke pE kE,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,ta ke pE tI kI tI pE,11.67340310784403,LEARNER,BroadTest
1,0,unif,0,pi ka pe pa pE pe,10.287108746724138,LEARNER,BroadTest
1,0,unif,0,tI kI pI ki,7.964730447175592,LEARNER,BroadTest
1,0,unif,0,kE te ki ka tE ti,10.481458153019107,LEARNER,BroadTest
1,0,unif,0,ka ti ki te pi,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,pe pa ka kI,6.772785492350669,LEARNER,BroadTest
1,0,unif,0,ta tI ta ke,8.110492501896818,LEARNER,BroadTest
1,0,unif,0,ta ke pi kI,6.273987718085692,LEARNER,BroadTest
1,0,unif,0,ti pI tE kE,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,pa tE kI pE tI,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,te ka kI ta kE,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,ke ka ti pI pI,11.770577810991513,LEARNER,BroadTest
1,0,unif,0,ka ke kI kE tE,9.642548917737933,LEARNER,BroadTest
1,0,unif,0,pi ti te ta ki,9.095163791899216,LEARNER,BroadTest
1,0,unif,0,ta ti pE pa,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,tE pe pI ti,8.997989088751732,LEARNER,BroadTest
1,0,unif,0,pa kI pE pi,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,pi pa pE tI te,13.059697468963918,LEARNER,BroadTest
1,0,unif,0,ti te ta ki,8.304841908191786,LEARNER,BroadTest
1,0,unif,0,tI ta pI ka ki,9.351024808295483,LEARNER,BroadTest
1,0,unif,0,pe ka ka pE,6.031050960216983,LEARNER,BroadTest
1,0,unif,0,pE pa pa ti ke,9.095163791899216,LEARNER,BroadTest
1,0,unif,0,kI kE tE te,8.755052330883021,LEARNER,BroadTest
1,0,unif,0,pE pI ki ti te,9.642548917737935,LEARNER,BroadTest
1,0,unif,0,pa ka pa pa kI,3.951609418537147,LEARNER,BroadTest
1,0,unif,0,ki ta kI tI,13.558495243228895,LEARNER,BroadTest
1,0,unif,0,ti tE ti pi pE,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,pI ti tI ke,10.141346692002912,LEARNER,BroadTest
1,0,unif,0,tE kE pa pe,8.15907985347056,LEARNER,BroadTest
1,0,unif,0,ka pa pi ke,6.322575069659434,LEARNER,BroadTest
1,0,unif,0,ke pa ti tI,9.691136269311677,LEARNER,BroadTest
1,0,unif,0,te pe pi te ka,5.62942788909949,LEARNER,BroadTest
1,0,unif,0,ti kI ta kI,12.269375585256489,LEARNER,BroadTest
1,0,unif,0,pa ki pI tI,8.852227034030506,LEARNER,BroadTest
1,0,unif,0,ta ke pa ta,4.644756599097092,LEARNER,BroadTest
1,0,unif,0,kI tI ke pe tE,13.011110117390178,LEARNER,BroadTest
1,0,unif,0,kI ke te ta,8.852227034030506,LEARNER,BroadTest
1,0,unif,0,kE kI ta ka ta,8.900814385604248,LEARNER,BroadTest
1,0,unif,0,pa ti tI pE,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,ti ke ka ke,7.61169472763184,LEARNER,BroadTest
1,0,unif,0,kE ka ki pe,8.997989088751732,LEARNER,BroadTest
1,0,unif,0,kE pa pa ke pi,5.726602592246973,LEARNER,BroadTest
1,0,unif,0,pi tE kE pI ke,10.980255927284082,LEARNER,BroadTest
1,0,unif,0,ti ki tE ki,9.691136269311677,LEARNER,BroadTest
1,0,unif,0,ti pa te tE tE tI,12.366550288403973,LEARNER,BroadTest
1,0,unif,0,kE tE ki ka tE,12.366550288403975,LEARNER,BroadTest
1,0,unif,0,ka ke pi ki ti ta pi,9.095163791899216,LEARNER,BroadTest
1,0,unif,0,kE kI kE pa,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,ki ta te tI tI kE,14.494579181657551,LEARNER,BroadTest
1,0,unif,0,ki ki pe ke,5.532253185952005,LEARNER,BroadTest
1,0,unif,0,ka pI pe ta,10.189934043576653,LEARNER,BroadTest
1,0,unif,0,pE kE ki ki,9.046576440325474,LEARNER,BroadTest
1,0,unif,0,kI ta tI pi,12.913935414242692,LEARNER,BroadTest
1,0,unif,0,ti pe te kI pI,11.077430630431568,LEARNER,BroadTest
1,0,unif,0,ti ka pa tE,8.061905150323076,LEARNER,BroadTest
1,0,unif,0,pe pi te pi ki,4.887693356965801,LEARNER,BroadTest
1,0,unif,0,ke kE pI ka,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,ta pi pe te ta,7.563107376058099,LEARNER,BroadTest
1,0,unif,0,pi pE tI pI ka,12.220788233682747,LEARNER,BroadTest
1,0,unif,0,pi tE ti ka,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,pE pI tE pe ta,10.980255927284082,LEARNER,BroadTest
1,0,unif,0,ke pE te pa,7.514520024484357,LEARNER,BroadTest
1,0,unif,0,ke ti pI tE,8.304841908191786,LEARNER,BroadTest
1,0,unif,0,ke pE pi pE,8.949401737177988,LEARNER,BroadTest
1,0,unif,0,te pi te tI,6.918547547071896,LEARNER,BroadTest
1,0,unif,0,ti kI pa pI kI pe,15.139139010643754,LEARNER,BroadTest
1,0,unif,0,pe tI tI ta,10.93166857571034,LEARNER,BroadTest
1,0,unif,0,tI ta kI pa pI,9.253850105147999,LEARNER,BroadTest
1,0,unif,0,tI pi te pI ki,10.287108746724137,LEARNER,BroadTest
1,0,unif,0,kI tE ke ki,8.304841908191786,LEARNER,BroadTest
1,0,unif,0,ka pe te ki kE,7.660282079205583,LEARNER,BroadTest
1,0,unif,0,ke ki pa pa,5.033455411687028,LEARNER,BroadTest
1,0,unif,0,pI ka tE pe,9.496786863016709,LEARNER,BroadTest
1,0,unif,0,kI ka te ta,8.70646497930928,LEARNER,BroadTest
1,0,unif,0,ki pe pa pa ki,8.40201661133927,LEARNER,BroadTest
1,0,unif,0,ti kE ta kE kI,13.05969746896392,LEARNER,BroadTest
1,0,unif,0,pa ta pe pi ki ti,4.340308231127083,LEARNER,BroadTest
1,0,unif,0,te kE pe pi,6.322575069659434,LEARNER,BroadTest
1,0,unif,0,kE ki pe ka te te,9.788310972459161,LEARNER,BroadTest
1,0,unif,0,ti te ta pa pi,8.40201661133927,LEARNER,BroadTest
1,0,unif,0,pI ta pa pI,9.448199511442967,LEARNER,BroadTest
1,0,unif,0,ti pE pa kI tI,14.397404478510067,LEARNER,BroadTest
1,0,unif,0,pi pE pe pI te,9.691136269311677,LEARNER,BroadTest
1,0,unif,0,kE pa pi pe kI pi,13.947194055818832,LEARNER,BroadTest
1,0,unif,0,ke ta pa pa pa tE,6.031050960216983,LEARNER,BroadTest
1,0,unif,0,te pi ta pI,8.304841908191785,LEARNER,BroadTest
1,0,unif,0,te pe kI tE pi pi ka,13.205459523685144,LEARNER,BroadTest
1,0,unif,0,pa pI kI pE,10.785906520989116,LEARNER,BroadTest
1,0,unif,0,pE kI kI pe ta,12.317962936830233,LEARNER,BroadTest
1,0,unif,0,tI pE ki pE pi ti ki pI,12.366550288403975,LEARNER,BroadTest
1,0,unif,0,pa ti ka tI,8.657877627735537,LEARNER,BroadTest
1,0,unif,0,pa tE ti ki,7.01572225021938,LEARNER,BroadTest
1,0,unif,0,te pe pI ke,8.40201661133927,LEARNER,BroadTest
1,0,unif,0,ta ke pE pi ka,10.335696098297879,LEARNER,BroadTest
1,0,unif,0,ti ti ki pi,3.3070495895509437,LEARNER,BroadTest
1,0,unif,0,ke te te kI,4.887693356965802,LEARNER,BroadTest
1,0,unif,0,tI kI te pi,10.33569609829788,LEARNER,BroadTest
1,0,unif,0,tE tE ta ki pi,11.174605333579052,LEARNER,BroadTest
1,0,unif,0,ta kI pe pi te,8.99798908875173,LEARNER,BroadTest
1,0,unif,0,pI tI ka ke tE,15.041964307496272,LEARNER,BroadTest
1,0,unif,0,ke tE tE pa pe kI tE tI pI,13.205459523685144,LEARNER,BroadTest
1,0,unif,0,pa ta ka pE ke,5.483665834378264,LEARNER,BroadTest
1,0,unif,0,ke kE kI ka,9.54537421459045,LEARNER,BroadTest
1,0,unif,0,te tE pe pe ti kE,9.046576440325474,LEARNER,BroadTest
1,0,unif,0,ki ti kE pI,10.980255927284084,LEARNER,BroadTest
1,0,unif,0,ta pE ke pE,8.15907985347056,LEARNER,BroadTest
1,0,unif,0,te pi pa kI,8.304841908191785,LEARNER,BroadTest
1,0,unif,0,kE pe pI ta,8.94940173717799,LEARNER,BroadTest
1,0,unif,0,ki tI pE pa pa,9.593961566164191,LEARNER,BroadTest
1,0,unif,0,te tI ta kE,8.94940173717799,LEARNER,BroadTest
1,0,unif,0,tI pa kE ke tI,11.721990459417771,LEARNER,BroadTest
1,0,unif,0,te pI pE tI,8.852227034030506,LEARNER,BroadTest
1,0,unif,0,pi tI pE tI,10.189934043576653,LEARNER,BroadTest
1,0,unif,0,pE pa pe te,6.225400366511951,LEARNER,BroadTest
1,0,unif,0,pI tI pI ti,7.964730447175592,LEARNER,BroadTest
1,0,unif,0,tI pI te pE te ka,13.704257297950123,LEARNER,BroadTest
1,0,unif,0,pE tI kE tE,8.755052330883021,LEARNER,BroadTest
1,0,unif,0,pe pa pa tI te,10.38428344987162,LEARNER,BroadTest
1,0,unif,0,pE ka ta tI,7.417345321336873,LEARNER,BroadTest
1,0,unif,0,ka te pi pe,5.629427889099489,LEARNER,BroadTest
1,0,unif,0,ti pa ti ka ti,7.320170618189389,LEARNER,BroadTest
1,0,unif,0,kI pe ka tI,12.220788233682747,LEARNER,BroadTest
1,0,unif,0,ke kI pE ki,8.997989088751732,LEARNER,BroadTest
1,0,unif,0,ke tI kE pE,8.207667205044302,LEARNER,BroadTest
1,0,unif,0,ke pE te te pE,6.821372843924412,LEARNER,BroadTest
1,0,unif,0,pa pi pa pi tE ki,11.673403107844027,LEARNER,BroadTest
1,0,unif,0,ti ta tE te ki,9.788310972459161,LEARNER,BroadTest
1,0,unif,0,pa tI pa pa,7.417345321336873,LEARNER,BroadTest
1,0,unif,0,ke kE pe pI kI ke ka,12.512312343125199,LEARNER,BroadTest
1,0,unif,0,pe pa tE ta pI,8.110492501896818,LEARNER,BroadTest
1,0,unif,0,ka kI pe pE,10.883081224136598,LEARNER,BroadTest
1,0,unif,0,tE te tI ta,8.94940173717799,LEARNER,BroadTest
1,0,unif,0,te kE pe pe tI,6.967134898645638,LEARNER,BroadTest
1,0,unif,0,pE tE ka tI pi pi,12.512312343125199,LEARNER,BroadTest
1,0,unif,0,pe pI tE tE,8.207667205044302,LEARNER,BroadTest
1,0,unif,0,kE pE te pe,6.821372843924412,LEARNER,BroadTest
1,0,unif,0,kE pe ta pa ki,8.304841908191786,LEARNER,BroadTest
1,0,unif,0,ka ti tI pE,10.238521395150395,LEARNER,BroadTest
1,0,unif,0,ti te pi ki kE,8.256254556618044,LEARNER,BroadTest
1,0,unif,0,kI pI ka ka ti pI,14.543166533231293,LEARNER,BroadTest
1,0,unif,0,tI ki ti tE pE,13.011110117390178,LEARNER,BroadTest
1,0,unif,0,tE pe kE ta pi,10.335696098297879,LEARNER,BroadTest
1,0,unif,0,kE pI pe kE,10.93166857571034,LEARNER,BroadTest
1,0,unif,0,kI kE pe pa te,11.624815756270287,LEARNER,BroadTest
1,0,unif,0,pE pa tI ta,8.013317798749334,LEARNER,BroadTest
1,0,unif,0,ke pa pa ka te ki,5.08204276326077,LEARNER,BroadTest
